Name,HeadCount,percentageOfFacesDetected
15642.jpg,5,83.33333333333334
15645.jpg,3,150.0
15646.jpg,2,100.0
15647.jpg,6,100.0
15650.jpg,8,114.28571428571428
15652.jpg,4,66.66666666666666
15653.jpg,7,140.0
15655.jpg,3,75.0
15656.jpg,7,116.66666666666667
15659.jpg,2,66.66666666666666
15662.jpg,2,66.66666666666666
15663.jpg,1,33.33333333333333
15664.jpg,6,120.0
15665.jpg,2,66.66666666666666
15666.jpg,6,85.71428571428571
15667.jpg,7,77.77777777777779
15668.jpg,8,88.88888888888889
15669.jpg,3,150.0
15671.jpg,5,62.5
15672.jpg,6,75.0
15673.jpg,6,50.0
15674.jpg,3,42.857142857142854
15676.jpg,6,85.71428571428571
15677.jpg,4,66.66666666666666
15678.jpg,3,27.27272727272727
15679.jpg,1,33.33333333333333
15680.jpg,1,16.666666666666664
15682.jpg,5,71.42857142857143
15683.jpg,3,100.0
15685.jpg,2,66.66666666666666
15687.jpg,5,125.0
15688.jpg,1,25.0
15691.jpg,1,50.0
15693.jpg,6,120.0
15695.jpg,2,66.66666666666666
15697.jpg,3,75.0
15698.jpg,4,66.66666666666666
15700.jpg,3,75.0
15701.jpg,1,50.0
15702.jpg,5,71.42857142857143
15704.jpg,6,66.66666666666666
15705.jpg,4,44.44444444444444
15708.jpg,5,83.33333333333334
15709.jpg,3,60.0
15710.jpg,4,100.0
15711.jpg,7,140.0
15714.jpg,3,50.0
15715.jpg,5,125.0
15716.jpg,4,133.33333333333331
15717.jpg,3,100.0
15718.jpg,2,40.0
15719.jpg,1,33.33333333333333
15720.jpg,3,100.0
15721.jpg,6,120.0
15723.jpg,7,116.66666666666667
15724.jpg,7,116.66666666666667
15726.jpg,5,125.0
15728.jpg,3,150.0
15730.jpg,2,100.0
15732.jpg,5,125.0
15734.jpg,2,100.0
15735.jpg,4,133.33333333333331
15736.jpg,6,200.0
15737.jpg,5,166.66666666666669
15739.jpg,3,100.0
15740.jpg,1,25.0
15746.jpg,5,250.0
15747.jpg,3,60.0
15748.jpg,3,100.0
15749.jpg,0,0.0
15752.jpg,5,71.42857142857143
15753.jpg,5,71.42857142857143
15754.jpg,3,100.0
15755.jpg,2,50.0
15756.jpg,1,50.0
15757.jpg,3,100.0
15758.jpg,2,100.0
15759.jpg,4,80.0
15760.jpg,4,133.33333333333331
15761.jpg,4,66.66666666666666
15764.jpg,0,0.0
15765.jpg,2,100.0
15766.jpg,3,100.0
15767.jpg,1,33.33333333333333
15768.jpg,1,33.33333333333333
15770.jpg,2,50.0
15772.jpg,4,80.0
15773.jpg,3,60.0
15774.jpg,1,50.0
15775.jpg,3,100.0
15776.jpg,5,71.42857142857143
15778.jpg,6,54.54545454545454
15780.jpg,2,40.0
15782.jpg,2,100.0
15783.jpg,3,100.0
15784.jpg,2,66.66666666666666
15785.jpg,1,33.33333333333333
15786.jpg,0,0.0
15787.jpg,6,150.0
15789.jpg,6,85.71428571428571
15790.jpg,2,28.57142857142857
15792.jpg,2,66.66666666666666
15793.jpg,3,75.0
15794.jpg,4,100.0
15795.jpg,6,60.0
15796.jpg,2,100.0
15797.jpg,7,140.0
15798.jpg,7,140.0
15799.jpg,3,60.0
15801.jpg,2,33.33333333333333
15802.jpg,6,100.0
15803.jpg,2,100.0
15804.jpg,4,100.0
15805.jpg,1,20.0
15806.jpg,9,180.0
15809.jpg,3,60.0
15810.jpg,5,125.0
15811.jpg,4,100.0
15812.jpg,3,50.0
15813.jpg,5,100.0
15814.jpg,3,50.0
15817.jpg,1,25.0
15819.jpg,5,100.0
15821.jpg,5,125.0
15822.jpg,0,0.0
15824.jpg,3,75.0
15826.jpg,9,128.57142857142858
15827.jpg,4,50.0
15828.jpg,6,100.0
15829.jpg,5,71.42857142857143
15830.jpg,3,100.0
15832.jpg,3,100.0
15834.jpg,5,71.42857142857143
15835.jpg,7,116.66666666666667
15837.jpg,3,150.0
15838.jpg,6,150.0
15840.jpg,5,62.5
15841.jpg,4,100.0
15842.jpg,5,125.0
15843.jpg,3,75.0
15844.jpg,1,25.0
15845.jpg,0,0.0
15847.jpg,4,100.0
15848.jpg,6,150.0
15849.jpg,3,75.0
15850.jpg,5,125.0
15852.jpg,1,25.0
15853.jpg,3,75.0
15854.jpg,3,100.0
15855.jpg,3,75.0
15856.jpg,4,100.0
15858.jpg,3,75.0
15860.jpg,2,66.66666666666666
15861.jpg,2,50.0
15862.jpg,4,100.0
15863.jpg,2,66.66666666666666
15864.jpg,1,50.0
15865.jpg,4,66.66666666666666
15866.jpg,5,125.0
15867.jpg,3,100.0
15868.jpg,7,140.0
15871.jpg,4,80.0
15873.jpg,4,66.66666666666666
15874.jpg,4,133.33333333333331
15875.jpg,4,200.0
15876.jpg,5,83.33333333333334
15877.jpg,0,0.0
15879.jpg,3,60.0
15880.jpg,0,0.0
15881.jpg,3,42.857142857142854
15882.jpg,1,33.33333333333333
15883.jpg,3,100.0
15884.jpg,5,83.33333333333334
15885.jpg,4,80.0
15889.jpg,6,75.0
15890.jpg,3,100.0
15891.jpg,2,66.66666666666666
15892.jpg,3,100.0
15893.jpg,4,100.0
15895.jpg,1,33.33333333333333
15896.jpg,3,42.857142857142854
15897.jpg,6,120.0
15900.jpg,4,57.14285714285714
15901.jpg,1,50.0
15902.jpg,2,100.0
15903.jpg,4,200.0
15905.jpg,4,100.0
15906.jpg,0,0.0
15909.jpg,1,33.33333333333333
15910.jpg,2,100.0
15911.jpg,10,111.11111111111111
15912.jpg,9,150.0
15913.jpg,3,300.0
15915.jpg,4,57.14285714285714
15916.jpg,0,0.0
15917.jpg,8,88.88888888888889
15921.jpg,1,50.0
15923.jpg,2,66.66666666666666
15924.jpg,5,62.5
15928.jpg,2,66.66666666666666
15929.jpg,4,133.33333333333331
15930.jpg,5,166.66666666666669
15931.jpg,1,25.0
15933.jpg,2,50.0
15934.jpg,6,120.0
15935.jpg,2,100.0
15936.jpg,3,75.0
15938.jpg,2,100.0
15939.jpg,3,150.0
15940.jpg,3,100.0
15942.jpg,3,75.0
15943.jpg,3,75.0
15944.jpg,2,50.0
15945.jpg,4,100.0
15947.jpg,2,100.0
15949.jpg,4,200.0
15951.jpg,0,0.0
15954.jpg,3,50.0
15955.jpg,6,100.0
15957.jpg,6,85.71428571428571
15958.jpg,3,75.0
15959.jpg,0,0.0
15963.jpg,2,66.66666666666666
15964.jpg,1,33.33333333333333
15965.jpg,2,66.66666666666666
15966.jpg,3,100.0
15967.jpg,6,200.0
15968.jpg,3,100.0
15971.jpg,6,100.0
15972.jpg,2,50.0
15975.jpg,7,116.66666666666667
15976.jpg,6,100.0
15977.jpg,6,150.0
15978.jpg,3,150.0
15979.jpg,1,50.0
15980.jpg,1,50.0
15981.jpg,1,50.0
15982.jpg,1,50.0
15983.jpg,1,50.0
15985.jpg,3,150.0
15986.jpg,2,40.0
15987.jpg,5,100.0
15988.jpg,6,46.15384615384615
15989.jpg,3,75.0
15990.jpg,3,100.0
15992.jpg,3,75.0
15993.jpg,1,33.33333333333333
15994.jpg,5,100.0
15998.jpg,2,66.66666666666666
16000.jpg,2,200.0
16001.jpg,2,100.0
16003.jpg,3,100.0
16004.jpg,2,100.0
16005.jpg,2,100.0
16006.jpg,2,100.0
16008.jpg,3,150.0
16011.jpg,1,50.0
16012.jpg,0,0.0
16014.jpg,1,50.0
16016.jpg,1,50.0
16017.jpg,2,100.0
16018.jpg,2,100.0
16020.jpg,1,33.33333333333333
16023.jpg,2,66.66666666666666
16025.jpg,0,0.0
16027.jpg,3,150.0
16028.jpg,2,100.0
16029.jpg,1,50.0
16030.jpg,1,50.0
16031.jpg,0,0.0
16032.jpg,1,50.0
16034.jpg,3,150.0
16035.jpg,0,0.0
16036.jpg,3,150.0
16038.jpg,2,100.0
16039.jpg,2,100.0
16040.jpg,3,150.0
16041.jpg,4,200.0
16046.jpg,3,150.0
16048.jpg,2,100.0
16049.jpg,0,0.0
16050.jpg,0,0.0
16051.jpg,0,0.0
16052.jpg,1,50.0
16053.jpg,4,200.0
16054.jpg,3,100.0
16056.jpg,3,100.0
16057.jpg,4,100.0
16058.jpg,1,50.0
16059.jpg,3,150.0
16062.jpg,2,100.0
16065.jpg,1,50.0
16066.jpg,2,100.0
16068.jpg,2,100.0
16069.jpg,2,100.0
16070.jpg,1,50.0
16072.jpg,4,200.0
16073.jpg,5,250.0
16074.jpg,2,100.0
16075.jpg,3,150.0
16076.jpg,1,25.0
16077.jpg,2,100.0
16079.jpg,1,50.0
16080.jpg,3,150.0
16081.jpg,0,0.0
16083.jpg,3,150.0
16085.jpg,0,0.0
16086.jpg,3,150.0
16087.jpg,2,100.0
16088.jpg,2,100.0
16089.jpg,2,100.0
16091.jpg,2,100.0
16093.jpg,3,150.0
16096.jpg,1,50.0
16097.jpg,2,100.0
16099.jpg,1,50.0
16100.jpg,1,50.0
16101.jpg,4,133.33333333333331
16102.jpg,2,100.0
16105.jpg,5,166.66666666666669
16106.jpg,3,150.0
16108.jpg,1,50.0
16110.jpg,1,50.0
16111.jpg,2,100.0
16113.jpg,4,200.0
16114.jpg,2,100.0
16116.jpg,3,100.0
16117.jpg,2,66.66666666666666
16120.jpg,3,100.0
16122.jpg,1,50.0
16124.jpg,5,125.0
16125.jpg,0,0.0
16126.jpg,4,200.0
16128.jpg,1,50.0
16130.jpg,1,50.0
16131.jpg,0,0.0
16132.jpg,3,150.0
16133.jpg,0,0.0
16134.jpg,3,150.0
16135.jpg,5,250.0
16136.jpg,4,200.0
16137.jpg,1,50.0
16138.jpg,1,50.0
16139.jpg,3,150.0
16141.jpg,2,100.0
16142.jpg,3,150.0
16144.jpg,1,50.0
16145.jpg,2,100.0
16146.jpg,1,50.0
16148.jpg,2,100.0
16149.jpg,2,100.0
16150.jpg,1,50.0
16151.jpg,0,0.0
16152.jpg,1,50.0
16156.jpg,3,150.0
16158.jpg,1,33.33333333333333
16159.jpg,2,100.0
16160.jpg,1,50.0
16161.jpg,3,150.0
16162.jpg,0,0.0
16163.jpg,1,25.0
16164.jpg,1,50.0
16165.jpg,2,200.0
16167.jpg,0,0.0
16168.jpg,1,50.0
16169.jpg,0,0.0
16171.jpg,5,100.0
16172.jpg,2,100.0
16173.jpg,0,0.0
16175.jpg,0,0.0
16176.jpg,2,100.0
16177.jpg,3,100.0
16178.jpg,3,75.0
16179.jpg,2,50.0
16180.jpg,0,0.0
16182.jpg,2,50.0
16183.jpg,1,50.0
16184.jpg,0,0.0
16185.jpg,3,150.0
16186.jpg,2,100.0
16187.jpg,2,66.66666666666666
16189.jpg,2,100.0
16190.jpg,3,100.0
16191.jpg,1,50.0
16192.jpg,1,33.33333333333333
16193.jpg,2,66.66666666666666
16194.jpg,2,50.0
16195.jpg,1,33.33333333333333
16196.jpg,1,50.0
16197.jpg,0,0.0
16198.jpg,2,66.66666666666666
16199.jpg,5,166.66666666666669
16200.jpg,2,100.0
16202.jpg,3,100.0
16203.jpg,1,50.0
16204.jpg,1,33.33333333333333
16209.jpg,2,28.57142857142857
16210.jpg,6,100.0
16211.jpg,4,80.0
16212.jpg,8,114.28571428571428
16213.jpg,6,85.71428571428571
16214.jpg,5,71.42857142857143
16215.jpg,5,71.42857142857143
16216.jpg,3,42.857142857142854
16217.jpg,5,71.42857142857143
16218.jpg,4,57.14285714285714
16219.jpg,7,100.0
16221.jpg,2,28.57142857142857
16222.jpg,0,0.0
16223.jpg,6,85.71428571428571
16227.jpg,0,0.0
16229.jpg,2,50.0
16231.jpg,0,0.0
16234.jpg,6,75.0
16235.jpg,2,28.57142857142857
16237.jpg,2,50.0
16238.jpg,2,33.33333333333333
16239.jpg,12,171.42857142857142
16240.jpg,2,66.66666666666666
16241.jpg,3,100.0
16242.jpg,1,33.33333333333333
16243.jpg,2,66.66666666666666
16244.jpg,4,100.0
16247.jpg,4,133.33333333333331
16250.jpg,2,40.0
16251.jpg,2,100.0
16252.jpg,5,83.33333333333334
16253.jpg,4,100.0
16254.jpg,1,33.33333333333333
16255.jpg,3,100.0
16258.jpg,0,0.0
16259.jpg,7,140.0
16260.jpg,2,100.0
16261.jpg,0,0.0
16262.jpg,0,0.0
16263.jpg,0,0.0
16264.jpg,5,250.0
16268.jpg,3,75.0
16270.jpg,0,0.0
16272.jpg,0,0.0
16274.jpg,8,88.88888888888889
16275.jpg,4,133.33333333333331
16277.jpg,1,20.0
16280.jpg,1,25.0
16281.jpg,2,33.33333333333333
16282.jpg,1,50.0
16283.jpg,2,66.66666666666666
16285.jpg,7,70.0
16286.jpg,3,42.857142857142854
16288.jpg,2,100.0
16289.jpg,3,100.0
16291.jpg,2,18.181818181818183
16292.jpg,3,75.0
16293.jpg,0,0.0
16294.jpg,3,100.0
16295.jpg,2,200.0
16296.jpg,1,50.0
16301.jpg,3,100.0
16305.jpg,2,66.66666666666666
16306.jpg,1,33.33333333333333
16309.jpg,5,55.55555555555556
16310.jpg,5,125.0
16311.jpg,3,75.0
16312.jpg,2,66.66666666666666
16314.jpg,4,80.0
16315.jpg,3,75.0
16318.jpg,3,100.0
16319.jpg,2,50.0
16320.jpg,1,33.33333333333333
16321.jpg,4,133.33333333333331
16322.jpg,7,140.0
16323.jpg,1,33.33333333333333
16324.jpg,3,75.0
16326.jpg,6,120.0
16327.jpg,4,80.0
16328.jpg,5,100.0
16330.jpg,0,0.0
16332.jpg,3,100.0
16333.jpg,4,100.0
16334.jpg,4,100.0
16335.jpg,4,100.0
16337.jpg,5,125.0
16338.jpg,2,50.0
16339.jpg,1,25.0
16341.jpg,4,80.0
16342.jpg,4,80.0
16343.jpg,6,120.0
16346.jpg,3,75.0
16347.jpg,1,25.0
16348.jpg,3,75.0
16351.jpg,3,75.0
16353.jpg,4,80.0
16354.jpg,4,100.0
16355.jpg,3,150.0
16356.jpg,1,50.0
16357.jpg,1,50.0
16358.jpg,1,16.666666666666664
16359.jpg,0,0.0
16360.jpg,4,133.33333333333331
16361.jpg,0,0.0
16362.jpg,4,133.33333333333331
16364.jpg,4,133.33333333333331
16365.jpg,2,66.66666666666666
16366.jpg,8,80.0
16369.jpg,8,133.33333333333331
16372.jpg,2,100.0
16373.jpg,2,66.66666666666666
16374.jpg,3,75.0
16376.jpg,2,100.0
16377.jpg,5,125.0
16379.jpg,4,80.0
16380.jpg,4,100.0
16381.jpg,1,50.0
16383.jpg,2,100.0
16385.jpg,5,50.0
16387.jpg,4,80.0
16389.jpg,5,125.0
16390.jpg,5,100.0
16391.jpg,4,66.66666666666666
16393.jpg,1,20.0
16394.jpg,2,100.0
16395.jpg,2,50.0
16397.jpg,0,0.0
16398.jpg,4,100.0
16400.jpg,2,100.0
16402.jpg,2,100.0
16403.jpg,0,0.0
16404.jpg,3,100.0
16405.jpg,4,133.33333333333331
16406.jpg,5,125.0
16407.jpg,1,50.0
16408.jpg,5,166.66666666666669
16410.jpg,2,50.0
16411.jpg,0,0.0
16413.jpg,2,33.33333333333333
16414.jpg,4,133.33333333333331
16416.jpg,12,66.66666666666666
16417.jpg,10,55.55555555555556
16418.jpg,6,33.33333333333333
16420.jpg,2,100.0
16423.jpg,0,0.0
16425.jpg,0,0.0
16427.jpg,2,66.66666666666666
16428.jpg,6,100.0
16429.jpg,4,100.0
16431.jpg,0,0.0
16434.jpg,5,83.33333333333334
16435.jpg,0,0.0
16436.jpg,3,100.0
16437.jpg,3,100.0
16439.jpg,1,33.33333333333333
16440.jpg,3,100.0
16441.jpg,6,200.0
16443.jpg,4,66.66666666666666
16445.jpg,4,100.0
16446.jpg,4,100.0
16447.jpg,5,125.0
16448.jpg,4,66.66666666666666
16450.jpg,4,66.66666666666666
16451.jpg,5,100.0
16452.jpg,5,100.0
16453.jpg,8,114.28571428571428
16454.jpg,4,133.33333333333331
16455.jpg,2,66.66666666666666
16460.jpg,1,16.666666666666664
16461.jpg,6,100.0
16463.jpg,1,20.0
16464.jpg,10,166.66666666666669
16465.jpg,4,22.22222222222222
16467.jpg,4,50.0
16469.jpg,3,20.0
16470.jpg,1,50.0
16473.jpg,4,80.0
16474.jpg,1,14.285714285714285
16475.jpg,1,16.666666666666664
16476.jpg,0,0.0
16477.jpg,1,33.33333333333333
16478.jpg,0,0.0
16483.jpg,2,100.0
16484.jpg,0,0.0
16487.jpg,2,100.0
16488.jpg,7,87.5
16489.jpg,1,50.0
16491.jpg,2,100.0
16492.jpg,3,150.0
16493.jpg,2,100.0
16494.jpg,3,75.0
16495.jpg,8,61.53846153846154
16497.jpg,8,100.0
16498.jpg,3,75.0
16499.jpg,10,76.92307692307693
16500.jpg,2,66.66666666666666
16501.jpg,8,114.28571428571428
16502.jpg,7,100.0
16504.jpg,6,120.0
16505.jpg,6,120.0
16509.jpg,5,50.0
16510.jpg,1,33.33333333333333
16512.jpg,1,25.0
16513.jpg,2,66.66666666666666
16516.jpg,1,11.11111111111111
16517.jpg,3,150.0
16518.jpg,2,40.0
16520.jpg,4,133.33333333333331
16521.jpg,9,81.81818181818183
16522.jpg,13,118.18181818181819
16526.jpg,6,85.71428571428571
16527.jpg,0,0.0
16528.jpg,6,150.0
16530.jpg,1,25.0
16531.jpg,1,25.0
16532.jpg,1,25.0
16534.jpg,4,200.0
16535.jpg,2,100.0
16536.jpg,2,40.0
16538.jpg,4,133.33333333333331
16539.jpg,3,100.0
16540.jpg,3,60.0
16542.jpg,4,66.66666666666666
16543.jpg,3,100.0
16544.jpg,0,0.0
16545.jpg,2,33.33333333333333
16546.jpg,2,50.0
16547.jpg,3,75.0
16548.jpg,1,33.33333333333333
16549.jpg,3,75.0
16551.jpg,4,100.0
16553.jpg,6,100.0
16554.jpg,2,100.0
16555.jpg,2,100.0
16556.jpg,3,100.0
16560.jpg,2,50.0
16561.jpg,4,33.33333333333333
16562.jpg,4,80.0
16563.jpg,4,50.0
16564.jpg,1,25.0
16567.jpg,1,50.0
16569.jpg,5,100.0
16570.jpg,4,133.33333333333331
16571.jpg,1,33.33333333333333
16572.jpg,0,0.0
16573.jpg,5,100.0
16574.jpg,3,100.0
16575.jpg,5,166.66666666666669
16576.jpg,3,100.0
16577.jpg,3,100.0
16578.jpg,2,50.0
16579.jpg,0,0.0
16582.jpg,1,50.0
16583.jpg,1,50.0
16587.jpg,3,100.0
16589.jpg,2,66.66666666666666
16590.jpg,4,133.33333333333331
16592.jpg,3,100.0
16593.jpg,2,66.66666666666666
16595.jpg,3,150.0
16596.jpg,2,100.0
16598.jpg,4,133.33333333333331
16599.jpg,3,100.0
16600.jpg,2,66.66666666666666
16601.jpg,8,266.66666666666663
16602.jpg,4,133.33333333333331
16606.jpg,1,33.33333333333333
16607.jpg,3,150.0
16608.jpg,2,100.0
16609.jpg,3,100.0
16612.jpg,0,0.0
16614.jpg,1,100.0
16617.jpg,0,0.0
16618.jpg,1,50.0
16619.jpg,0,0.0
16620.jpg,2,66.66666666666666
16622.jpg,5,125.0
16623.jpg,11,78.57142857142857
16628.jpg,4,80.0
16629.jpg,3,75.0
16631.jpg,2,66.66666666666666
16635.jpg,4,80.0
16638.jpg,3,150.0
16639.jpg,4,133.33333333333331
16641.jpg,3,150.0
16643.jpg,1,50.0
16644.jpg,1,50.0
16645.jpg,1,50.0
16646.jpg,3,100.0
16648.jpg,1,33.33333333333333
16650.jpg,0,0.0
16651.jpg,1,33.33333333333333
16652.jpg,3,100.0
16653.jpg,3,75.0
16654.jpg,2,28.57142857142857
16655.jpg,1,25.0
16658.jpg,2,100.0
16662.jpg,4,133.33333333333331
16663.jpg,4,400.0
16665.jpg,4,100.0
16666.jpg,4,100.0
16667.jpg,5,50.0
16668.jpg,0,0.0
16669.jpg,1,7.142857142857142
16670.jpg,1,33.33333333333333
16671.jpg,3,42.857142857142854
16674.jpg,5,83.33333333333334
16675.jpg,3,75.0
16676.jpg,0,0.0
16677.jpg,5,166.66666666666669
16678.jpg,3,50.0
16679.jpg,3,100.0
16681.jpg,6,75.0
16683.jpg,3,75.0
16685.jpg,5,83.33333333333334
16686.jpg,2,50.0
16687.jpg,3,100.0
16688.jpg,8,200.0
16689.jpg,4,133.33333333333331
16690.jpg,3,60.0
16691.jpg,3,100.0
16692.jpg,0,0.0
16693.jpg,5,125.0
16694.jpg,6,150.0
16695.jpg,6,50.0
16696.jpg,4,66.66666666666666
16698.jpg,2,40.0
16699.jpg,5,125.0
16701.jpg,0,0.0
16702.jpg,2,33.33333333333333
16703.jpg,3,75.0
16704.jpg,6,60.0
16705.jpg,6,40.0
16706.jpg,1,50.0
16707.jpg,2,100.0
16708.jpg,2,50.0
16709.jpg,2,66.66666666666666
16710.jpg,2,100.0
16711.jpg,3,150.0
16712.jpg,3,150.0
16713.jpg,2,200.0
16714.jpg,3,60.0
16716.jpg,3,100.0
16717.jpg,3,75.0
16718.jpg,10,76.92307692307693
16720.jpg,4,200.0
16721.jpg,2,100.0
16722.jpg,5,100.0
16724.jpg,12,133.33333333333331
16725.jpg,7,77.77777777777779
16726.jpg,3,100.0
16729.jpg,2,28.57142857142857
16730.jpg,1,25.0
16731.jpg,1,33.33333333333333
16733.jpg,1,33.33333333333333
16734.jpg,1,33.33333333333333
16736.jpg,3,100.0
16737.jpg,2,100.0
16738.jpg,1,16.666666666666664
16740.jpg,2,50.0
16741.jpg,2,66.66666666666666
16742.jpg,3,60.0
16743.jpg,5,83.33333333333334
16744.jpg,2,100.0
16745.jpg,3,75.0
16746.jpg,2,66.66666666666666
16747.jpg,2,50.0
16748.jpg,3,150.0
16750.jpg,3,100.0
16753.jpg,7,53.84615384615385
16754.jpg,2,25.0
16755.jpg,5,83.33333333333334
16756.jpg,4,133.33333333333331
16757.jpg,2,66.66666666666666
16758.jpg,0,0.0
16760.jpg,3,150.0
16761.jpg,3,60.0
16762.jpg,6,120.0
16764.jpg,1,33.33333333333333
16767.jpg,9,112.5
16768.jpg,2,50.0
16769.jpg,1,10.0
16770.jpg,6,150.0
16772.jpg,3,60.0
16773.jpg,3,60.0
16774.jpg,1,20.0
16775.jpg,7,140.0
16776.jpg,2,40.0
16778.jpg,4,80.0
16780.jpg,4,133.33333333333331
16781.jpg,0,0.0
16782.jpg,0,0.0
16783.jpg,0,0.0
16784.jpg,5,166.66666666666669
16785.jpg,1,25.0
16790.jpg,5,100.0
16792.jpg,1,50.0
16793.jpg,4,100.0
16794.jpg,2,50.0
16796.jpg,5,100.0
16797.jpg,4,66.66666666666666
16800.jpg,2,33.33333333333333
16801.jpg,3,100.0
16803.jpg,3,60.0
16804.jpg,1,50.0
16805.jpg,2,66.66666666666666
16809.jpg,3,100.0
16810.jpg,0,0.0
16812.jpg,4,200.0
16813.jpg,6,300.0
16814.jpg,2,100.0
16816.jpg,3,100.0
16818.jpg,1,50.0
16821.jpg,4,133.33333333333331
16826.jpg,0,0.0
16827.jpg,0,0.0
16829.jpg,5,100.0
16834.jpg,5,166.66666666666669
16835.jpg,0,0.0
16836.jpg,2,100.0
16837.jpg,2,66.66666666666666
16838.jpg,7,140.0
16839.jpg,8,160.0
16840.jpg,3,100.0
16842.jpg,3,100.0
16843.jpg,1,50.0
16844.jpg,3,100.0
16845.jpg,3,33.33333333333333
16846.jpg,8,133.33333333333331
16849.jpg,6,85.71428571428571
16852.jpg,4,80.0
16853.jpg,4,100.0
16854.jpg,6,150.0
16855.jpg,4,100.0
16856.jpg,2,50.0
16857.jpg,10,90.9090909090909
16860.jpg,4,66.66666666666666
16861.jpg,1,50.0
16864.jpg,1,20.0
16865.jpg,2,50.0
16866.jpg,3,60.0
16868.jpg,0,0.0
16869.jpg,1,50.0
16870.jpg,0,0.0
16871.jpg,6,150.0
16873.jpg,3,60.0
16875.jpg,4,80.0
16876.jpg,2,40.0
16877.jpg,2,40.0
16878.jpg,3,60.0
16879.jpg,6,120.0
16880.jpg,3,75.0
16882.jpg,2,40.0
16883.jpg,2,40.0
16885.jpg,2,66.66666666666666
16886.jpg,4,100.0
16890.jpg,2,66.66666666666666
16892.jpg,2,100.0
16893.jpg,2,66.66666666666666
16894.jpg,1,33.33333333333333
16895.jpg,2,40.0
16897.jpg,4,133.33333333333331
16900.jpg,2,66.66666666666666
16901.jpg,4,100.0
16906.jpg,4,100.0
16907.jpg,3,100.0
16908.jpg,2,100.0
16909.jpg,3,300.0
16911.jpg,3,150.0
16915.jpg,2,66.66666666666666
16916.jpg,2,100.0
16917.jpg,2,100.0
16919.jpg,4,57.14285714285714
16920.jpg,2,100.0
16921.jpg,0,0.0
16924.jpg,4,200.0
16925.jpg,4,200.0
16929.jpg,3,150.0
16930.jpg,2,50.0
16931.jpg,3,100.0
16932.jpg,5,71.42857142857143
16934.jpg,3,42.857142857142854
16935.jpg,8,114.28571428571428
16936.jpg,7,100.0
16937.jpg,3,100.0
16938.jpg,3,100.0
16939.jpg,0,0.0
16940.jpg,2,66.66666666666666
16941.jpg,2,100.0
16942.jpg,4,57.14285714285714
16945.jpg,8,133.33333333333331
16946.jpg,5,83.33333333333334
16947.jpg,2,16.666666666666664
16948.jpg,2,100.0
16951.jpg,5,55.55555555555556
16952.jpg,4,80.0
16953.jpg,5,83.33333333333334
16954.jpg,3,50.0
16955.jpg,7,140.0
16956.jpg,3,100.0
16959.jpg,0,0.0
16960.jpg,1,33.33333333333333
16961.jpg,1,10.0
16963.jpg,6,300.0
16964.jpg,3,150.0
16965.jpg,3,150.0
16966.jpg,6,300.0
16967.jpg,0,0.0
16970.jpg,6,100.0
16972.jpg,4,80.0
16973.jpg,3,75.0
16974.jpg,1,25.0
16975.jpg,4,66.66666666666666
16977.jpg,4,100.0
16979.jpg,5,250.0
16980.jpg,2,100.0
16981.jpg,2,100.0
16983.jpg,2,100.0
16985.jpg,4,200.0
16986.jpg,3,42.857142857142854
16987.jpg,6,66.66666666666666
16988.jpg,4,44.44444444444444
16989.jpg,1,33.33333333333333
16990.jpg,2,100.0
16992.jpg,1,50.0
16994.jpg,2,100.0
16995.jpg,2,100.0
16997.jpg,1,50.0
16998.jpg,7,140.0
16999.jpg,2,66.66666666666666
17000.jpg,0,0.0
17001.jpg,2,66.66666666666666
17003.jpg,1,50.0
17004.jpg,1,50.0
17005.jpg,4,80.0
17006.jpg,2,40.0
17007.jpg,4,133.33333333333331
17009.jpg,6,120.0
17010.jpg,0,0.0
17011.jpg,0,0.0
17012.jpg,1,25.0
17013.jpg,2,33.33333333333333
17015.jpg,4,133.33333333333331
17016.jpg,3,150.0
17017.jpg,3,60.0
17020.jpg,4,133.33333333333331
17021.jpg,0,0.0
17022.jpg,0,0.0
17023.jpg,2,100.0
17025.jpg,3,150.0
17026.jpg,3,150.0
17027.jpg,3,75.0
17028.jpg,4,80.0
17031.jpg,3,100.0
17033.jpg,1,33.33333333333333
17034.jpg,4,133.33333333333331
17035.jpg,1,50.0
17036.jpg,2,100.0
17037.jpg,5,71.42857142857143
17038.jpg,3,75.0
17040.jpg,5,166.66666666666669
17041.jpg,1,20.0
17042.jpg,5,100.0
17043.jpg,3,60.0
17044.jpg,0,0.0
17045.jpg,2,100.0
17046.jpg,8,72.72727272727273
17047.jpg,2,50.0
17048.jpg,2,40.0
17049.jpg,3,100.0
17050.jpg,1,50.0
17051.jpg,2,66.66666666666666
17053.jpg,2,22.22222222222222
17055.jpg,1,50.0
17057.jpg,5,83.33333333333334
17059.jpg,6,100.0
17060.jpg,2,100.0
17061.jpg,1,50.0
17062.jpg,0,0.0
17063.jpg,1,50.0
17065.jpg,1,50.0
17068.jpg,2,100.0
17069.jpg,2,66.66666666666666
17070.jpg,5,166.66666666666669
17072.jpg,3,75.0
17073.jpg,3,100.0
17074.jpg,4,66.66666666666666
17076.jpg,0,0.0
17078.jpg,5,166.66666666666669
17080.jpg,2,66.66666666666666
17081.jpg,2,22.22222222222222
17084.jpg,3,33.33333333333333
17086.jpg,3,33.33333333333333
17087.jpg,3,60.0
17088.jpg,4,100.0
